"u","area_q025","area_q50","area_q975","area_MAP","u_from","u_to","land_use_change","time"
"crops_to_woods",3.85574509264315,75.6303319257117,201.88195277238,121.663646775419,"crops","woods","crops_to_woods",1959
"grass_to_crops",399.842262116124,524.585470488263,645.183592683121,589.165323235001,"grass","crops","grass_to_crops",1959
"grass_to_other",1.29775169328854,36.0718570645032,139.379082999056,22.3534308388145,"grass","other","grass_to_other",1959
"grass_to_rough",32.645753739661,146.634286698331,272.788222778701,94.9615911980358,"grass","rough","grass_to_rough",1959
"grass_to_urban",13.7061715489675,122.746735119347,251.994933449411,135.795492273528,"grass","urban","grass_to_urban",1959
"grass_to_woods",36.5906363270496,150.481004761221,267.322283135063,82.136135664027,"grass","woods","grass_to_woods",1959
"other_to_crops",1.02125004563704,20.8277240389424,65.6559264483248,20.3202746563017,"other","crops","other_to_crops",1959
"other_to_grass",0.92285524850378,30.4161552908901,106.676832533265,16.4594335876997,"other","grass","other_to_grass",1959
"other_to_rough",0.805473109341113,25.2322822886826,92.3761613688038,21.2329763305933,"other","rough","other_to_rough",1959
"other_to_urban",0.922763678390041,26.1761406019503,89.3496111494821,5.28176570477702,"other","urban","other_to_urban",1959
"other_to_woods",0.789173634851465,30.4573968419054,107.938599028674,2.74361533702316,"other","woods","other_to_woods",1959
"rough_to_crops",1.7886278089253,23.875310775435,99.0690011101721,12.565140306252,"rough","crops","rough_to_crops",1959
"rough_to_grass",119.262873088171,227.568085125426,341.087979167302,217.632594441819,"rough","grass","rough_to_grass",1959
"rough_to_other",1.29223695261337,24.5029177790376,90.0214195977511,9.71382370307969,"rough","other","rough_to_other",1959
"rough_to_urban",1.15415500516586,35.009520637866,116.411944444869,44.0503876137526,"rough","urban","rough_to_urban",1959
"rough_to_woods",5.94408478510551,105.353849271709,211.311654461486,74.359214693455,"rough","woods","rough_to_woods",1959
"urban_to_crops",0.503919139213245,19.5989224904242,70.9496271203441,19.6525205022604,"urban","crops","urban_to_crops",1959
"urban_to_grass",1.6485337504416,28.8706060042392,121.771835519824,7.46110823813157,"urban","grass","urban_to_grass",1959
"urban_to_other",0.276524161411404,21.479788520899,70.2772371535354,25.3832560820475,"urban","other","urban_to_other",1959
"urban_to_rough",0.930774128571118,23.6922184052757,88.8631607011126,5.25895251497417,"urban","rough","urban_to_rough",1959
"urban_to_woods",2.05582286897362,35.1744773924339,129.013220343339,67.7746284533229,"urban","woods","urban_to_woods",1959
"woods_to_crops",0.596063453020231,13.5053045477962,54.0564643581567,14.8003071563416,"woods","crops","woods_to_crops",1959
"woods_to_grass",0.812615129068539,21.4303306519796,79.945450151307,8.42996386397657,"woods","grass","woods_to_grass",1959
"woods_to_other",0.355614502736207,13.8066680792288,66.9712110112701,5.70942075571316,"woods","other","woods_to_other",1959
"woods_to_rough",0.67719468488009,15.7221225422311,75.7857598022924,6.95946339227461,"woods","rough","woods_to_rough",1959
"woods_to_urban",0.619655505412589,15.0152808659618,66.6454277319297,1.5964584935153,"woods","urban","woods_to_urban",1959
"crops_to_grass",253.544050040013,392.440938057787,523.501422214167,372.075793505717,"crops","grass","crops_to_grass",1960
"crops_to_other",1.14308229116407,29.1180500318635,90.8813590073081,18.8342525665955,"crops","other","crops_to_other",1960
"crops_to_rough",2.98770672536464,53.4729463600934,161.180895661558,57.6805921650205,"crops","rough","crops_to_rough",1960
"crops_to_urban",6.02355076253438,76.2241205967045,182.675486356497,104.66181562463,"crops","urban","crops_to_urban",1960
"crops_to_woods",4.50614857060385,68.0736972099579,188.023356481211,77.1966158753197,"crops","woods","crops_to_woods",1960
"grass_to_crops",467.908630163606,582.181574887858,707.78292015015,560.63726040995,"grass","crops","grass_to_crops",1960
"grass_to_other",3.35703213455187,43.9147044019261,130.460493176222,26.0492845322718,"grass","other","grass_to_other",1960
"grass_to_rough",13.2063832943654,119.930059642816,235.917541267267,109.498857948709,"grass","rough","grass_to_rough",1960
"grass_to_urban",11.4303326452318,103.643240885684,222.394218350074,138.394149483925,"grass","urban","grass_to_urban",1960
"grass_to_woods",38.0413413199744,156.557947045593,268.309981846196,165.584104563094,"grass","woods","grass_to_woods",1960
"other_to_crops",0.460509778360269,16.7033782785768,59.8951460128342,24.7155152220135,"other","crops","other_to_crops",1960
"other_to_grass",1.34641907493639,26.6933128920487,106.640580364167,1.5159709753979,"other","grass","other_to_grass",1960
"other_to_rough",0.599060215283221,21.6021476298094,94.0086661618698,30.382218338917,"other","rough","other_to_rough",1960
"other_to_urban",1.28810173895088,25.8084878828774,71.6826959694433,20.6444844204774,"other","urban","other_to_urban",1960
"other_to_woods",0.525621631320859,31.0109284167679,121.161081118842,1.26433782476348,"other","woods","other_to_woods",1960
"rough_to_crops",1.35190547596238,31.1219952644145,112.3740583569,1.45519923951622,"rough","crops","rough_to_crops",1960
"rough_to_grass",108.395463405908,249.755449432743,384.172189029008,351.083604170831,"rough","grass","rough_to_grass",1960
"rough_to_other",0.783766427021802,23.3200545292893,78.0390657330206,24.8693788883744,"rough","other","rough_to_other",1960
"rough_to_urban",1.94751801333453,50.8155695651583,147.249723897838,16.4622820800137,"rough","urban","rough_to_urban",1960
"rough_to_woods",7.97724110666538,98.6067576318441,228.721212243917,99.2310572177512,"rough","woods","rough_to_woods",1960
"urban_to_crops",1.02331401936732,23.5835195655954,78.6578144822001,60.9514321836983,"urban","crops","urban_to_crops",1960
"urban_to_grass",1.04365808959659,32.1564979144076,128.826765171636,10.0358429343003,"urban","grass","urban_to_grass",1960
"urban_to_other",1.01228973279905,20.3493596512935,73.5163749852181,33.7952412096377,"urban","other","urban_to_other",1960
"urban_to_rough",1.12854756610822,23.5556642945054,91.0786556817842,32.4195968967513,"urban","rough","urban_to_rough",1960
"urban_to_woods",1.10576485058067,25.8668558934917,104.892379056362,20.2755744445208,"urban","woods","urban_to_woods",1960
"woods_to_crops",0.402067477991611,15.6076868007071,65.2880388028717,3.24495205869796,"woods","crops","woods_to_crops",1960
"woods_to_grass",0.499861582595212,20.1915234139307,79.0665279082072,3.71457273186525,"woods","grass","woods_to_grass",1960
"woods_to_other",0.50475110414994,12.6443800675628,49.6559141848487,4.09504533411904,"woods","other","woods_to_other",1960
"woods_to_rough",0.502798017790439,19.4963926080515,65.4433893317415,35.6385804150922,"woods","rough","woods_to_rough",1960
"woods_to_urban",0.922256466648313,18.5571317290594,69.3654683011633,29.0816840336992,"woods","urban","woods_to_urban",1960
"crops_to_grass",159.765915165545,271.106641941026,386.818779322707,297.638176218782,"crops","grass","crops_to_grass",1961
"crops_to_other",1.12023950935821,30.2273766544288,108.360820993961,7.34717194683167,"crops","other","crops_to_other",1961
"crops_to_rough",2.88065610323543,41.0504606605114,133.557162527046,57.2921153667594,"crops","rough","crops_to_rough",1961
"crops_to_urban",3.10777269979994,51.2044477974971,152.492750105323,31.6940008645671,"crops","urban","crops_to_urban",1961
"crops_to_woods",2.02075961359751,47.7787670422329,139.162625518495,19.0263271245127,"crops","woods","crops_to_woods",1961
"grass_to_crops",559.114620007288,693.290037377262,831.66927364113,630.874094004896,"grass","crops","grass_to_crops",1961
"grass_to_other",4.00619196573607,39.1892488553177,114.910823165293,6.38967191179062,"grass","other","grass_to_other",1961
"grass_to_rough",36.1669060702943,155.13343229087,266.003244501823,166.660310672068,"grass","rough","grass_to_rough",1961
"grass_to_urban",29.6119568637585,142.965804346563,280.058021302425,274.141651821207,"grass","urban","grass_to_urban",1961
"grass_to_woods",48.997969735518,176.640813522126,303.336281825656,177.306738563604,"grass","woods","grass_to_woods",1961
"other_to_crops",0.759644904829884,23.0640710143248,91.1291681718397,22.4563866881323,"other","crops","other_to_crops",1961
"other_to_grass",0.778392544202338,26.4415184771986,125.083668915776,3.93605430708393,"other","grass","other_to_grass",1961
"other_to_rough",1.10007169182836,25.8713566017107,104.523831153923,11.1059067639766,"other","rough","other_to_rough",1961
"other_to_urban",1.15026968084868,26.30847117403,101.405275624535,5.12780195042907,"other","urban","other_to_urban",1961
"other_to_woods",1.60655307601168,40.1999827887769,126.366336715995,59.6637828319277,"other","woods","other_to_woods",1961
"rough_to_crops",1.85754409872425,44.1134280600619,139.095638314255,94.1773649686555,"rough","crops","rough_to_crops",1961
"rough_to_grass",77.2761043440965,206.972049983626,322.59584185052,188.318329239498,"rough","grass","rough_to_grass",1961
"rough_to_other",1.98983285174929,29.6050391839562,107.186860714175,17.4787333089578,"rough","other","rough_to_other",1961
"rough_to_urban",1.40236201644436,41.3704961019591,127.942272112085,1.37080323093599,"rough","urban","rough_to_urban",1961
"rough_to_woods",12.6228512396321,89.693702802107,211.229092905011,105.705803571128,"rough","woods","rough_to_woods",1961
"urban_to_crops",1.20550398926574,28.2780678240798,93.5221697522791,14.8103888922686,"urban","crops","urban_to_crops",1961
"urban_to_grass",0.95135937530981,24.3452671706792,82.7010929161944,63.03253342669,"urban","grass","urban_to_grass",1961
"urban_to_other",0.7155715040386,23.6520948517999,81.4427282567238,45.5424630543509,"urban","other","urban_to_other",1961
"urban_to_rough",1.46545570289706,30.6355842810449,90.8598820484476,6.17622157699739,"urban","rough","urban_to_rough",1961
"urban_to_woods",2.00144547354252,33.0461182533929,111.110879273869,29.96346808396,"urban","woods","urban_to_woods",1961
"woods_to_crops",0.687556283426057,17.4240845029509,57.4655463547893,4.39250384973729,"woods","crops","woods_to_crops",1961
"woods_to_grass",1.27432004379072,22.7801048268407,79.8242363866159,41.1161020982895,"woods","grass","woods_to_grass",1961
"woods_to_other",0.365819114874553,14.2447247204514,67.720454882658,8.83658428532937,"woods","other","woods_to_other",1961
"woods_to_rough",0.534719696024976,15.7112127493829,62.4732836877028,21.642096464603,"woods","rough","woods_to_rough",1961
"woods_to_urban",0.502473469511192,14.7838935639682,53.250531497946,3.27237911003692,"woods","urban","woods_to_urban",1961
"crops_to_grass",192.015629714689,325.099162160284,432.798821474928,293.107054746456,"crops","grass","crops_to_grass",1962
"crops_to_other",0.572064014274137,27.9066130537321,102.214607937774,109.740321731718,"crops","other","crops_to_other",1962
"crops_to_rough",1.91344936040005,37.6190155891589,105.939409740497,8.99649515110198,"crops","rough","crops_to_rough",1962
"crops_to_urban",2.21075621967413,46.8458150386195,120.237981155314,63.751426741264,"crops","urban","crops_to_urban",1962
"crops_to_woods",2.90927388377351,39.7215918849491,120.180046501076,33.7276216639807,"crops","woods","crops_to_woods",1962
"grass_to_crops",465.304446439829,655.035320292921,781.598767619424,681.394327873861,"grass","crops","grass_to_crops",1962
"grass_to_other",0.641824095319727,29.2088644162246,127.390342402844,13.7534417276659,"grass","other","grass_to_other",1962
"grass_to_rough",16.4592456102926,97.9320681148954,209.899736354759,58.5422395567614,"grass","rough","grass_to_rough",1962
"grass_to_urban",21.8555576344472,126.118174469613,263.501069252407,125.552280745444,"grass","urban","grass_to_urban",1962
"grass_to_woods",35.8461881569683,135.866987812518,247.463407313088,130.992043037536,"grass","woods","grass_to_woods",1962
"other_to_crops",1.50997744441744,23.1871399133969,141.110648760685,18.2128894093279,"other","crops","other_to_crops",1962
"other_to_grass",1.35512883597435,27.2906898606303,120.222427012144,29.9065065591589,"other","grass","other_to_grass",1962
"other_to_rough",1.06992550144566,22.8906213394835,76.0301036124827,62.9768632736809,"other","rough","other_to_rough",1962
"other_to_urban",0.277272972042294,21.8995156986717,89.8990611907704,1.54759128209599,"other","urban","other_to_urban",1962
"other_to_woods",1.00648031266029,43.9049485447209,143.15183727733,42.4679160423589,"other","woods","other_to_woods",1962
"rough_to_crops",1.80018507389708,47.462702311359,149.836424604134,54.7715084354918,"rough","crops","rough_to_crops",1962
"rough_to_grass",151.224065968229,257.585285086418,396.488599843687,267.674078989576,"rough","grass","rough_to_grass",1962
"rough_to_other",0.954165908446138,31.82495207178,118.76292732768,11.8673120702143,"rough","other","rough_to_other",1962
"rough_to_urban",2.59682376729039,47.9038871467941,143.204667500104,7.8599285208398,"rough","urban","rough_to_urban",1962
"rough_to_woods",13.6157139199363,118.494447031495,218.454704257942,140.673606517752,"rough","woods","rough_to_woods",1962
"urban_to_crops",0.7416768043328,28.3277750425269,124.123241000164,34.5500952309815,"urban","crops","urban_to_crops",1962
"urban_to_grass",1.87708899071061,41.9905852213473,137.502028195682,48.6081640045402,"urban","grass","urban_to_grass",1962
"urban_to_other",0.955003701038077,18.185795201197,74.7780044632331,2.41644566816152,"urban","other","urban_to_other",1962
"urban_to_rough",0.959313533589932,19.8597798314296,79.2060537454924,7.45043250350414,"urban","rough","urban_to_rough",1962
"urban_to_woods",2.2054782985993,37.3821487005758,119.212004660408,30.7350362731723,"urban","woods","urban_to_woods",1962
"woods_to_crops",0.843697107202687,19.3358745552753,96.3137053641288,32.2196061141947,"woods","crops","woods_to_crops",1962
"woods_to_grass",0.731646086691736,18.8523824381268,74.5287702610279,3.24417404593574,"woods","grass","woods_to_grass",1962
"woods_to_other",0.383759544256168,12.6698338549987,54.2288072877592,10.67431482236,"woods","other","woods_to_other",1962
"woods_to_rough",0.36587699053551,14.2496607606896,64.5601452768903,0.560156820455498,"woods","rough","woods_to_rough",1962
"woods_to_urban",0.589019660283128,20.3977644752879,76.7166919211639,19.7029565096054,"woods","urban","woods_to_urban",1962
"crops_to_grass",180.775751254278,309.356312916686,433.010759225794,349.822993809731,"crops","grass","crops_to_grass",1963
"crops_to_other",0.497319506851003,24.0820633758477,88.2462491571982,18.7006152988959,"crops","other","crops_to_other",1963
"crops_to_rough",1.17994659396844,34.5231875458235,143.088574586169,2.02353005758298,"crops","rough","crops_to_rough",1963
"crops_to_urban",2.44883804131288,48.8205865322457,134.613868393567,58.0747464150483,"crops","urban","crops_to_urban",1963
"crops_to_woods",2.18596450850977,49.9380767911202,136.783497928106,58.8976258168551,"crops","woods","crops_to_woods",1963
"grass_to_crops",552.000705703948,681.678414236511,789.031045347743,692.296881762653,"grass","crops","grass_to_crops",1963
