"u","area_q025","area_q50","area_q975","area_MAP","time"
"grass",34.801620947087,129.495171935506,226.584382523949,121.64477163865,2011
"other",-40.3586320179262,32.5211417532315,110.037509656593,14.1084260687951,2011
"rough",-354.569769560515,-264.758184462568,-163.480054586382,-272.545320422549,2011
"urban",-15.3622516617701,62.7352403581993,143.435965048966,37.0545992965681,2011
"woods",48.0134305372498,124.003503617918,200.150947713672,156.560121649557,2011
"crops",-147.125097413721,-53.0937264664753,32.1677581973703,-47.6730985753971,2012
"grass",5.45931149805861,99.9535815518007,192.223638434897,56.9947219017347,2012
"other",-55.8902037041951,18.099076030717,88.3482935343585,44.570601374539,2012
"rough",-275.225274101772,-169.271161604572,-66.9956851718069,-182.933127109044,2012
"urban",-35.244609787679,36.926893049984,114.298214640114,55.7496589099169,2012
"woods",-10.0130014318829,73.4697179680712,141.909629816275,73.2912434982505,2012
"crops",-320.896475424109,-237.464288878673,-135.696193801672,-220.812998759681,2013
"grass",69.1419959700768,157.584678779272,251.127140130225,179.097865644315,2013
"other",-69.799127498782,-1.01397073083392,70.0132823942455,-0.361287350575139,2013
"rough",-83.7381185086813,9.71899233159581,107.667473200647,3.85944857466188,2013
"urban",-61.9234964103684,15.5209869683247,89.220406663342,-9.90152069389509,2013
"woods",-30.0373933827729,47.7550197953767,126.016882524097,48.1184925851744,2013
"crops",-376.479293783114,-292.577039407691,-212.038412953506,-296.28395703517,2014
"grass",82.1367238980773,178.211371488015,272.911959672584,185.7413902333,2014
"other",-58.811026489484,24.3959169386648,100.347713552514,19.205580044756,2014
"rough",-109.582070944,-13.0441377845743,75.825263636123,-57.3777581282096,2014
"urban",-22.2561027716409,44.9965888825612,114.126666077085,72.1252279659868,2014
"woods",-18.0060210504905,61.4304171782516,136.475939613857,76.5895169193361,2014
"crops",-272.763038056885,-173.140322925969,-86.0460777956274,-209.679239468808,2015
"grass",89.7805329462635,187.022475902645,283.951405987745,172.131440134426,2015
"other",-24.6685584878313,49.8960511386261,119.79836323856,68.0336868090037,2015
"rough",-293.479161773806,-200.452582907788,-104.056453842395,-221.893967583993,2015
"urban",-7.61634930074237,71.5211113746673,154.881624802887,115.56337245442,2015
"woods",-6.6716160935977,65.8806105473853,139.618273535925,75.8447076549512,2015
"crops",-274.769893197505,-190.436018040244,-101.996824311332,-204.194141066268,2016
"grass",-49.1094487530539,21.0690882765539,92.5304177650033,54.6428105333137,2016
"other",-72.8969101163093,0.696326749894304,74.2573002126694,1.85712200721132,2016
"rough",59.6264926713704,159.199842421562,266.9442744905,173.727573683572,2016
"urban",-76.8956721656128,7.96076129893846,89.8605531117474,2.81184415875563,2016
"woods",-77.8639504655643,0.434258277830281,80.6237965198455,-28.8452093165847,2016
"crops",-160.141178362071,-79.8319358690818,-1.87042156704342,-80.3340324278792,2017
"grass",-15.4190605636665,68.6517883449945,150.232586079078,42.189375352505,2017
"other",-56.9379097935714,29.5282747426114,109.437362115751,49.8539993177244,2017
"rough",-197.210584717813,-108.176082701036,-17.0345016010644,-150.637378562542,2017
"urban",-39.6071177548228,43.4839663722853,123.81474833713,84.840355463849,2017
"woods",-31.9451822680223,51.2337879902823,133.744968520564,54.0876808563428,2017
"crops",-406.536018386321,-317.749496169857,-226.73197419824,-317.155870475384,2018
"grass",97.677540174619,188.731173778688,277.494505394533,197.505193714524,2018
"other",-67.1509084007524,13.5734853731944,92.4498499998604,65.0241670658937,2018
"rough",-69.9887733771268,23.1354649854501,121.46296803727,-17.6185273516483,2018
"urban",-41.9821081359854,35.5556978303496,117.529279850184,15.8394221936142,2018
"woods",-30.4177456555611,56.6989120126983,133.455671325083,56.405614853001,2018
"crops",-335.494319656256,-247.412810541445,-163.090294034822,-234.115425253212,2019
"grass",47.9665691762126,126.136942941606,205.24513048451,133.212365266146,2019
"other",-116.221518894344,-37.0811572115597,47.7099330892371,-25.4333710632565,2019
"rough",97.5514929493163,181.774828625465,273.218486183334,157.405857543154,2019
"urban",-98.7456075023054,-15.1492345166948,64.2881842242191,-15.0662149638258,2019
"woods",-90.5171472303244,-9.17664441295433,72.7917188556479,-16.0032115290059,2019
"crops",-324.499760777792,-242.958766930304,-156.471436246652,-259.480160839544,2020
"grass",47.9382341231398,128.152462858722,210.396778214238,112.014208856962,2020
"other",-118.040879283709,-35.9541632076992,45.8116093107759,-12.2839281521645,2020
"rough",94.447099448406,181.420274342006,273.228510712986,189.747285548141,2020
"urban",-97.3379165998204,-19.8675681797164,61.7790499981783,-33.1730445965565,2020
"woods",-93.6672573070366,-8.36413639480464,72.7469956242304,3.17563918316173,2020
